"year","Agent_ID","SB_ID","Act_yield","M_Act_yield","Target","M_Target"
1,1,1,0,0,0,1.53252157297178
1,1,2,0,0,0,2.29587219356261
1,1,3,0,0,0,0.409446649029982
1,1,4,0,0,2.82646762455908,0
1,1,5,0,0,2.1674430643739,0
1,1,6,0.02,0.01,3.65710198082011,0
1,1,7,0.61,0.14,2.08192644290123,0
1,1,8,12.69,5.16,0.422542735008818,0
1,1,9,12.69,5.16,1.43858339616402,0
1,1,10,13.61,9.26,1.5117997563933,0
1,1,11,12.15,8.17,0.970209435626102,0
1,1,12,12,7.89,2.96578269951499,0
1,1,13,12.65,7.54,1.94485961419753,0.472391991402116
1,2,14,12.65,8.68,1.56117123567019,1.49296737213404
1,2,15,10.1,5.14,2.7825336122134,2.05046344246032
1,3,16,10.33,4.41,2.80375187279541,0.913727470899471
1,3,17,12.1,7.46,2.61715608465608,0
1,3,18,4.23,2.93,3.5147266313933,0
1,4,19,12.58,7.48,1.27188282738095,0
1,4,20,12.54,7.6,0,0
1,4,21,9.9,4.24,1.34151310626102,0
1,4,22,9.92,5.25,2.58264320216049,0
1,4,23,11.7,6.41,0,0
1,4,24,12.13,7.43,1.0636795752866,0.201798892967372
1,4,25,12.85,7.92,0.753152288470018,0
1,4,26,11.92,7.64,2.53700764219577,0
1,4,27,12.11,7.5,1.66501214726631,0
1,4,28,10.27,6.19,2.08647486772487,0
1,5,29,6.41,3.88,2.41224342372134,0
1,5,30,5.65,3.27,1.52765582231041,0
1,5,31,6.94,4.45,3.0551542074515,0
1,6,32,13.41,8.51,2.21479521825397,0
1,6,33,13.34,8.92,1.86774431988536,0
1,6,34,12.71,8.13,1.31141534391534,0
1,6,35,7.5,3.86,3.98317656305115,0
1,6,36,12.6,8.31,2.19058641975309,0
1,6,37,12.59,8.3,3.29059951940035,0
1,6,38,8.07,4.95,2.77057613205467,0
1,6,39,8.32,4.59,1.05762235449735,0
1,6,40,12.86,8.54,2.52879304783951,0
1,6,41,12.37,7.56,1.27618135361552,0
1,6,42,12.28,7.29,2.64005348544974,0
1,6,43,9.84,5.83,3.89504275683421,0
1,6,44,6.99,4.51,3.07333546737213,0
1,6,45,10.15,6.6,3.7588633234127,0.0298400044312169
1,6,46,8.22,2.72,1.60527508377425,0
1,6,47,6.21,2.81,1.54470899470899,0
1,7,48,2.87,1.28,1.64782891313933,0
1,7,49,6.97,4.29,2.82336744819224,0
1,7,50,7.24,4.32,2.81381583002646,0
1,7,51,7.69,4.65,3.17749763447972,0
1,7,52,7.51,3.31,0,0
1,8,53,8,3.66,0,0
1,8,54,8.84,5.84,3.37120065806878,0
1,8,55,8.23,5.23,1.68483532738095,0
1,8,56,8.17,3.9,0,0
1,8,57,8.06,3.15,1.30350450396825,0
1,8,58,1.84,1.15,2.86915784832452,0
1,9,59,12.64,7.59,0,0
1,9,60,12.66,8.33,1.98992189484127,0
1,9,61,10.86,6.91,1.09997795414462,0
1,9,62,9.55,5.36,0,0
1,9,63,8.08,5.52,0,0
1,9,64,7.42,3.42,0,0
1,9,65,12.98,6.04,0.67496448170194,0
1,9,66,11.52,7.74,1.39506907738095,0
1,9,67,9.39,6.09,0.95598544973545,0
1,9,68,8.12,5.03,1.46416900132275,0
1,9,69,12.56,8.08,1.60037737323633,1.77297178130511
1,9,70,4.39,1.81,1.87182580467372,0.537957655643739
1,9,71,3.2,1.5,1.04382007429453,0.663267728725749
1,9,72,0.46,2.59,0.535692239858907,0
1,9,73,7.66,4.59,0,0
1,10,74,1.8,0.96,1.00413932021605,0
1,10,75,6.16,3.34,1.57331023148148,0.462657115520282
1,11,76,4.27,1.67,1.10266282407407,0
1,11,77,7.37,3.95,0.51521066468254,0
1,11,78,7.87,4.66,1.07428737488977,0
1,11,79,7.32,3.81,1.40053093805115,0
1,11,80,8.03,4.32,2.36736812610229,0
1,11,81,6.84,3.55,3.73759920634921,0
1,12,82,5.65,1.83,2.31824695326279,0
1,12,83,1.11,0.53,4.66599977954145,0
1,12,84,1.1,0.7,4.59459175044092,0
1,12,85,6.69,2.64,2.40023383487654,0.148632413800705
1,12,86,7.17,3.86,3.76532520943563,0
1,12,87,2,1.38,3.97085537918871,0.334628527336861
1,12,88,1.57,1.12,5.01639660493827,2.54715057319224
1,12,89,1.17,0.87,5.60206844246032,0.851064776124339
2,1,1,0,0,0,1.53252157297178
2,1,2,0,0,0,2.29587219356261
2,1,3,0,0,0,0.409446649029982
2,1,4,0,0,2.82646762455908,0
2,1,5,0,0,2.1674430643739,0
2,1,6,0.03,0.01,3.65710198082011,0
2,1,7,1.08,0.23,2.08192644290123,0
2,1,8,13.72,5.98,0.422542735008818,0
2,1,9,13.72,5.98,1.43858339616402,0
2,1,10,13.28,8.93,1.5117997563933,0
2,1,11,12.18,7.95,0.970209435626102,0
2,1,12,11.84,7.7,2.96578269951499,0
2,1,13,12.29,7.93,1.94485961419753,0.472391991402116
2,2,14,12.72,8.43,1.56117123567019,1.49296737213404
2,2,15,11.43,7.19,2.7825336122134,2.05046344246032
2,3,16,10.75,6.51,2.80375187279541,0.913727470899471
2,3,17,11.17,7.03,2.61715608465608,0
2,3,18,8.56,5.03,3.5147266313933,0
2,4,19,11.28,7.4,1.27188282738095,0
2,4,20,11.18,6.97,0,0
2,4,21,10.93,6.71,1.34151310626102,0
2,4,22,10.82,6.91,2.58264320216049,0
2,4,23,10.15,6.29,0,0
2,4,24,10.82,6.92,1.0636795752866,0.201798892967372
2,4,25,11.48,7.11,0.753152288470018,0
2,4,26,11.12,6.88,2.53700764219577,0
2,4,27,10.37,6.95,1.66501214726631,0
2,4,28,9.77,5.83,2.08647486772487,0
2,5,29,8,4.88,2.41224342372134,0
2,5,30,7.8,4.73,1.52765582231041,0
2,5,31,6.61,4.02,3.0551542074515,0
2,6,32,12.27,8.11,2.21479521825397,0
2,6,33,12.46,8.55,1.86774431988536,0
2,6,34,11.63,7.35,1.31141534391534,0
2,6,35,10.93,6.74,3.98317656305115,0
2,6,36,11.83,7.47,2.19058641975309,0
2,6,37,11.83,7.47,3.29059951940035,0
2,6,38,9.21,5.62,2.77057613205467,0
2,6,39,10.21,6.52,1.05762235449735,0
2,6,40,12.46,8.15,2.52879304783951,0
2,6,41,10.99,7.16,1.27618135361552,0
2,6,42,10.22,6.82,2.64005348544974,0
2,6,43,9.47,6.34,3.89504275683421,0
2,6,44,6.73,4.27,3.07333546737213,0
2,6,45,9.32,6.14,3.7588633234127,0.0298400044312169
2,6,46,7.75,4.99,1.60527508377425,0
2,6,47,7.77,4.98,1.54470899470899,0
2,7,48,6.76,4.17,1.64782891313933,0
2,7,49,6.65,3.92,2.82336744819224,0
2,7,50,6.85,4.03,2.81381583002646,0
2,7,51,7.41,4.35,3.17749763447972,0
2,7,52,7.61,4.8,0,0
2,8,53,7.77,4.98,0,0
2,8,54,8.33,5.54,3.37120065806878,0
2,8,55,7.88,4.86,1.68483532738095,0
2,8,56,7.64,4.72,0,0
2,8,57,7.77,4.81,1.30350450396825,0
2,8,58,7.64,4.56,2.86915784832452,0
2,9,59,10.67,7.05,0,0
2,9,60,11.61,7.82,1.98992189484127,0
2,9,61,10.11,6.74,1.09997795414462,0
2,9,62,10.11,6.63,0,0
2,9,63,9.14,6.16,0,0
2,9,64,11.1,7.36,0,0
2,9,65,11.9,8.16,0.67496448170194,0
2,9,66,11.35,7.51,1.39506907738095,0
2,9,67,8.76,5.73,0.95598544973545,0
2,9,68,7.76,4.84,1.46416900132275,0
2,9,69,11.26,7.57,1.60037737323633,1.77297178130511
2,9,70,8.48,5.45,1.87182580467372,0.537957655643739
2,9,71,9.37,6.17,1.04382007429453,0.663267728725749
2,9,72,7.27,4.73,0.535692239858907,0
2,9,73,7.64,4.57,0,0
2,10,74,7.65,4.5,1.00413932021605,0
2,10,75,7.46,4.63,1.57331023148148,0.462657115520282
2,11,76,6.95,4.48,1.10266282407407,0
2,11,77,7.48,4.51,0.51521066468254,0
2,11,78,7.53,4.51,1.07428737488977,0
2,11,79,7.57,4.54,1.40053093805115,0
2,11,80,7.62,4.59,2.36736812610229,0
2,11,81,7.63,4.59,3.73759920634921,0
2,12,82,7.29,4.32,2.31824695326279,0
2,12,83,6.59,3.75,4.66599977954145,0
2,12,84,5.93,3.73,4.59459175044092,0
2,12,85,8.41,5.2,2.40023383487654,0.148632413800705
2,12,86,7.92,4.69,3.76532520943563,0
2,12,87,7.66,4.69,3.97085537918871,0.334628527336861
2,12,88,6.25,3.95,5.01639660493827,2.54715057319224
2,12,89,6.21,3.99,5.60206844246032,0.851064776124339
3,1,1,0,0,0,1.53252157297178
3,1,2,0,0,0,2.29587219356261
3,1,3,0,0,0,0.409446649029982
3,1,4,0,0,2.82646762455908,0
3,1,5,0,0,2.1674430643739,0
3,1,6,0.02,0,3.65710198082011,0
3,1,7,1.13,0.18,2.08192644290123,0
3,1,8,14.51,6.7,0.422542735008818,0
3,1,9,14.51,6.68,1.43858339616402,0
3,1,10,14.68,9.54,1.5117997563933,0
3,1,11,13.08,8.15,0.970209435626102,0
3,1,12,12.61,7.79,2.96578269951499,0
3,1,13,12.9,7.79,1.94485961419753,0.472391991402116
3,2,14,13.63,8.74,1.56117123567019,1.49296737213404
3,2,15,11.26,6.86,2.7825336122134,2.05046344246032
3,3,16,10.45,6.1,2.80375187279541,0.913727470899471
3,3,17,11.54,6.83,2.61715608465608,0
3,3,18,8.1,4.54,3.5147266313933,0
3,4,19,12.15,7.19,1.27188282738095,0
3,4,20,11.15,6.48,0,0
3,4,21,10.69,6.23,1.34151310626102,0
3,4,22,11.12,6.43,2.58264320216049,0
3,4,23,10.38,5.95,0,0
3,4,24,11.53,6.82,1.0636795752866,0.201798892967372
3,4,25,11.86,6.87,0.753152288470018,0
3,4,26,11.03,6.33,2.53700764219577,0
3,4,27,10.71,6.7,1.66501214726631,0
3,4,28,8.7,5.24,2.08647486772487,0
3,5,29,6.34,4.15,2.41224342372134,0
3,5,30,6.43,4.32,1.52765582231041,0
3,5,31,4.56,3.59,3.0551542074515,0
3,6,32,12.93,7.89,2.21479521825397,0
3,6,33,13.41,8.57,1.86774431988536,0
3,6,34,11.27,6.88,1.31141534391534,0
3,6,35,9.84,6.04,3.98317656305115,0
3,6,36,11,6.88,2.19058641975309,0
3,6,37,11,6.88,3.29059951940035,0
3,6,38,7.16,4.79,2.77057613205467,0
3,6,39,8.85,5.7,1.05762235449735,0
3,6,40,13.41,8.38,2.52879304783951,0
3,6,41,11.88,7.12,1.27618135361552,0
3,6,42,11.09,6.74,2.64005348544974,0
3,6,43,8.08,5.61,3.89504275683421,0
3,6,44,4.78,3.64,3.07333546737213,0
3,6,45,8.05,5.42,3.7588633234127,0.0298400044312169
3,6,46,5.57,4.13,1.60527508377425,0
3,6,47,6.09,4.3,1.54470899470899,0
3,7,48,5.05,3.61,1.64782891313933,0
3,7,49,4.46,3.46,2.82336744819224,0
3,7,50,4.99,3.57,2.81381583002646,0
3,7,51,5.37,3.99,3.17749763447972,0
3,7,52,6,4.16,0,0
3,8,53,6.09,4.3,0,0
3,8,54,7.42,4.88,3.37120065806878,0
3,8,55,5.9,4.31,1.68483532738095,0
3,8,56,5.67,4.16,0,0
3,8,57,5.95,4.17,1.30350450396825,0
3,8,58,5.55,4.07,2.86915784832452,0
3,9,59,11.06,6.97,0,0
3,9,60,10.88,7.07,1.98992189484127,0
3,9,61,9.09,6.08,1.09997795414462,0
3,9,62,9.09,5.95,0,0
3,9,63,8.11,5.59,0,0
3,9,64,10.14,6.79,0,0
3,9,65,11.41,7.69,0.67496448170194,0
3,9,66,10.28,6.87,1.39506907738095,0
3,9,67,8.12,5.42,0.95598544973545,0
3,9,68,5.83,4.22,1.46416900132275,0
3,9,69,11.86,7.58,1.60037737323633,1.77297178130511
3,9,70,7.06,5.04,1.87182580467372,0.537957655643739
3,9,71,8.67,5.77,1.04382007429453,0.663267728725749
3,9,72,5.59,4.12,0.535692239858907,0
3,9,73,5.55,4.07,0,0
3,10,74,5.71,3.89,1.00413932021605,0
3,10,75,5.69,4.08,1.57331023148148,0.462657115520282
3,11,76,4.85,3.92,1.10266282407407,0
3,11,77,5.53,3.85,0.51521066468254,0
3,11,78,5.87,4.01,1.07428737488977,0
3,11,79,6.05,4.2,1.40053093805115,0
3,11,80,6.2,4.04,2.36736812610229,0
3,11,81,6.33,4.11,3.73759920634921,0
3,12,82,5.67,3.87,2.31824695326279,0
3,12,83,4.98,3.25,4.66599977954145,0
3,12,84,4.75,3.31,4.59459175044092,0
3,12,85,7.09,4.66,2.40023383487654,0.148632413800705
3,12,86,6.65,4.32,3.76532520943563,0
3,12,87,6.39,4.23,3.97085537918871,0.334628527336861
3,12,88,5.09,3.51,5.01639660493827,2.54715057319224
3,12,89,5.21,3.58,5.60206844246032,0.851064776124339
4,1,1,0,0,0,1.53252157297178
4,1,2,0,0,0,2.29587219356261
4,1,3,0,0,0,0.409446649029982
4,1,4,0,0,2.82646762455908,0
4,1,5,0,0,2.1674430643739,0
4,1,6,0.01,0.01,3.65710198082011,0
4,1,7,0.4,0.12,2.08192644290123,0
4,1,8,10.91,4.3,0.422542735008818,0
4,1,9,10.9,4.3,1.43858339616402,0
4,1,10,13.69,8.66,1.5117997563933,0
4,1,11,11.66,7.57,0.970209435626102,0
4,1,12,11.34,7.31,2.96578269951499,0
4,1,13,12.23,7.76,1.94485961419753,0.472391991402116
4,2,14,12.19,8.03,1.56117123567019,1.49296737213404
4,2,15,11.19,7.15,2.7825336122134,2.05046344246032
4,3,16,10.41,6.5,2.80375187279541,0.913727470899471
4,3,17,11.38,7.05,2.61715608465608,0
4,3,18,9.64,5.39,3.5147266313933,0
4,4,19,11.02,7.36,1.27188282738095,0
4,4,20,11.56,6.96,0,0
4,4,21,11.33,6.7,1.34151310626102,0
4,4,22,11.17,6.95,2.58264320216049,0
4,4,23,10.69,6.39,0,0
4,4,24,11.06,7.07,1.0636795752866,0.201798892967372
4,4,25,11.82,7.28,0.753152288470018,0
4,4,26,11.46,7.04,2.53700764219577,0
4,4,27,10.96,7.04,1.66501214726631,0
4,4,28,10.05,5.99,2.08647486772487,0
4,5,29,8.51,5.02,2.41224342372134,0
4,5,30,8.74,4.89,1.52765582231041,0
4,5,31,7.53,4.32,3.0551542074515,0
4,6,32,12.74,8.31,2.21479521825397,0
4,6,33,12.9,8.67,1.86774431988536,0
4,6,34,12.36,7.76,1.31141534391534,0
4,6,35,11.04,6.97,3.98317656305115,0
4,6,36,11.85,7.66,2.19058641975309,0
4,6,37,11.85,7.66,3.29059951940035,0
4,6,38,9.93,5.87,2.77057613205467,0
4,6,39,10.91,6.65,1.05762235449735,0
4,6,40,12.52,7.88,2.52879304783951,0
4,6,41,11.19,7.23,1.27618135361552,0
4,6,42,10.77,6.98,2.64005348544974,0
4,6,43,10.49,6.49,3.89504275683421,0
4,6,44,7.8,4.43,3.07333546737213,0
4,6,45,10.64,6.57,3.7588633234127,0.0298400044312169
4,6,46,8.75,5.29,1.60527508377425,0
4,6,47,8.42,5.26,1.54470899470899,0
4,7,48,7.36,4.29,1.64782891313933,0
4,7,49,7.32,4.02,2.82336744819224,0
4,7,50,7.51,4.26,2.81381583002646,0
4,7,51,8.29,4.58,3.17749763447972,0
4,7,52,8.4,5.11,0,0
4,8,53,8.41,5.26,0,0
4,8,54,9.06,5.82,3.37120065806878,0
4,8,55,8.58,5.08,1.68483532738095,0
4,8,56,8.55,4.92,0,0
4,8,57,8.6,5.08,1.30350450396825,0
4,8,58,8.19,4.89,2.86915784832452,0
4,9,59,11.22,7.35,0,0
4,9,60,12.62,8.1,1.98992189484127,0
4,9,61,11.09,7.13,1.09997795414462,0
4,9,62,10.68,7,0,0
4,9,63,10.28,6.52,0,0
4,9,64,11.93,7.64,0,0
4,9,65,12.64,8.47,0.67496448170194,0
4,9,66,11.94,7.87,1.39506907738095,0
4,9,67,9.46,6.1,0.95598544973545,0
4,9,68,8.64,5.13,1.46416900132275,0
4,9,69,11.75,7.74,1.60037737323633,1.77297178130511
4,9,70,9.07,5.8,1.87182580467372,0.537957655643739
4,9,71,10.01,6.57,1.04382007429453,0.663267728725749
4,9,72,8.01,4.88,0.535692239858907,0
4,9,73,8.18,4.89,0,0
4,10,74,8.74,4.74,1.00413932021605,0
4,10,75,7.94,4.72,1.57331023148148,0.462657115520282
4,11,76,8.02,4.68,1.10266282407407,0
4,11,77,8.37,4.79,0.51521066468254,0
4,11,78,8.46,4.69,1.07428737488977,0
4,11,79,8.33,4.76,1.40053093805115,0
4,11,80,8.15,4.72,2.36736812610229,0
4,11,81,8.1,4.71,3.73759920634921,0
4,12,82,7.81,4.39,2.31824695326279,0
4,12,83,7.19,3.81,4.66599977954145,0
4,12,84,6.13,3.77,4.59459175044092,0
4,12,85,8.86,5.46,2.40023383487654,0.148632413800705
4,12,86,8.3,4.81,3.76532520943563,0
4,12,87,7.9,4.82,3.97085537918871,0.334628527336861
4,12,88,6.62,4.07,5.01639660493827,2.54715057319224
4,12,89,6.43,4.05,5.60206844246032,0.851064776124339
5,1,1,0,0,0,1.53252157297178
5,1,2,0,0,0,2.29587219356261
5,1,3,0,0,0,0.409446649029982
5,1,4,0,0,2.82646762455908,0
5,1,5,0,0,2.1674430643739,0
5,1,6,0.08,0.02,3.65710198082011,0
5,1,7,1.87,0.41,2.08192644290123,0
5,1,8,13.72,6.74,0.422542735008818,0
5,1,9,13.71,6.71,1.43858339616402,0
5,1,10,14.21,9.21,1.5117997563933,0
5,1,11,12.08,7.77,0.970209435626102,0
5,1,12,11.74,7.53,2.96578269951499,0
5,1,13,12.55,7.87,1.94485961419753,0.472391991402116
5,2,14,12.62,8.32,1.56117123567019,1.49296737213404
5,2,15,11.06,6.89,2.7825336122134,2.05046344246032
5,3,16,10.3,6.3,2.80375187279541,0.913727470899471
5,3,17,10.67,6.79,2.61715608465608,0
5,3,18,8.09,4.67,3.5147266313933,0
5,4,19,11.19,7.11,1.27188282738095,0
5,4,20,10.8,6.69,0,0
5,4,21,10.69,6.38,1.34151310626102,0
5,4,22,10.72,6.64,2.58264320216049,0
5,4,23,9.78,6.1,0,0
5,4,24,10.99,6.84,1.0636795752866,0.201798892967372
5,4,25,11.23,6.83,0.753152288470018,0
5,4,26,10.74,6.57,2.53700764219577,0
5,4,27,10.52,6.69,1.66501214726631,0
5,4,28,9,5.32,2.08647486772487,0
5,5,29,7.2,4.42,2.41224342372134,0
5,5,30,7.02,4.26,1.52765582231041,0
5,5,31,5.86,3.63,3.0551542074515,0
5,6,32,12.51,7.92,2.21479521825397,0
5,6,33,12.72,8.44,1.86774431988536,0
5,6,34,11.24,7.07,1.31141534391534,0
5,6,35,10.34,6.19,3.98317656305115,0
5,6,36,11.26,7.31,2.19058641975309,0
5,6,37,11.25,7.31,3.29059951940035,0
5,6,38,8.25,5.03,2.77057613205467,0
5,6,39,9.45,5.91,1.05762235449735,0
5,6,40,12.67,8.15,2.52879304783951,0
5,6,41,11.33,7.17,1.27618135361552,0
5,6,42,10.81,6.84,2.64005348544974,0
5,6,43,8.91,5.74,3.89504275683421,0
5,6,44,6.15,3.69,3.07333546737213,0
5,6,45,8.76,5.72,3.7588633234127,0.0298400044312169
5,6,46,6.95,4.58,1.60527508377425,0
5,6,47,6.97,4.59,1.54470899470899,0
5,7,48,6.12,3.64,1.64782891313933,0
5,7,49,5.65,3.55,2.82336744819224,0
5,7,50,5.95,3.78,2.81381583002646,0
5,7,51,6.48,4.13,3.17749763447972,0
5,7,52,6.65,4.52,0,0
5,8,53,6.97,4.65,0,0
5,8,54,7.92,5.11,3.37120065806878,0
5,8,55,7,4.61,1.68483532738095,0
5,8,56,6.77,4.48,0,0
5,8,57,6.78,4.48,1.30350450396825,0
5,8,58,6.78,4.4,2.86915784832452,0
5,9,59,11.34,7.11,0,0
5,9,60,11.08,7.28,1.98992189484127,0
5,9,61,9.72,6.34,1.09997795414462,0
5,9,62,9.62,6.32,0,0
5,9,63,8.84,5.84,0,0
5,9,64,10.55,6.96,0,0
5,9,65,11.59,7.68,0.67496448170194,0
5,9,66,10.64,7.11,1.39506907738095,0
5,9,67,8.47,5.39,0.95598544973545,0
5,9,68,7.05,4.6,1.46416900132275,0
5,9,69,11.41,7.52,1.60037737323633,1.77297178130511
5,9,70,7.54,5.11,1.87182580467372,0.537957655643739
5,9,71,9.01,6.07,1.04382007429453,0.663267728725749
5,9,72,6.6,4.51,0.535692239858907,0
5,9,73,6.78,4.4,0,0
5,10,74,6.9,4.32,1.00413932021605,0
5,10,75,6.59,4.41,1.57331023148148,0.462657115520282
5,11,76,6.21,4.26,1.10266282407407,0
5,11,77,6.67,4.27,0.51521066468254,0
5,11,78,6.85,4.31,1.07428737488977,0
5,11,79,6.88,4.32,1.40053093805115,0
5,11,80,6.79,4.37,2.36736812610229,0
5,11,81,6.92,4.41,3.73759920634921,0
5,12,82,6.56,4.13,2.31824695326279,0
5,12,83,5.87,3.67,4.66599977954145,0
5,12,84,5,3.45,4.59459175044092,0
5,12,85,7.7,5.03,2.40023383487654,0.148632413800705
5,12,86,7.07,4.44,3.76532520943563,0
5,12,87,6.91,4.48,3.97085537918871,0.334628527336861
5,12,88,5.22,3.78,5.01639660493827,2.54715057319224
5,12,89,5.33,3.74,5.60206844246032,0.851064776124339
6,1,1,0,0,0,1.53252157297178
6,1,2,0,0,0,2.29587219356261
6,1,3,0,0,0,0.409446649029982
6,1,4,0,0,2.82646762455908,0
6,1,5,0,0,2.1674430643739,0
6,1,6,0.01,0.01,3.65710198082011,0
6,1,7,0.36,0.1,2.08192644290123,0
6,1,8,11.97,4.56,0.422542735008818,0
6,1,9,11.96,4.56,1.43858339616402,0
6,1,10,15.14,9.47,1.5117997563933,0
6,1,11,12.83,8.55,0.970209435626102,0
6,1,12,12.51,8.36,2.96578269951499,0
6,1,13,13.27,8.82,1.94485961419753,0.472391991402116
6,2,14,13.42,8.98,1.56117123567019,1.49296737213404
6,2,15,12.86,8.38,2.7825336122134,2.05046344246032
6,3,16,12.17,7.72,2.80375187279541,0.913727470899471
6,3,17,12.92,8.24,2.61715608465608,0
6,3,18,10.47,6.03,3.5147266313933,0
6,4,19,12.57,8.25,1.27188282738095,0
6,4,20,12.63,8,0,0
6,4,21,12.33,7.82,1.34151310626102,0
6,4,22,12.32,8.03,2.58264320216049,0
6,4,23,11.95,7.5,0,0
6,4,24,12.32,8.09,1.0636795752866,0.201798892967372
6,4,25,13.43,8.38,0.753152288470018,0
6,4,26,12.58,7.95,2.53700764219577,0
6,4,27,12.19,8.05,1.66501214726631,0
6,4,28,11.13,6.76,2.08647486772487,0
6,5,29,9.81,5.85,2.41224342372134,0
6,5,30,9.62,5.79,1.52765582231041,0
6,5,31,8.62,4.87,3.0551542074515,0
6,6,32,13.49,8.93,2.21479521825397,0
6,6,33,13.32,9.16,1.86774431988536,0
6,6,34,13.5,8.71,1.31141534391534,0
6,6,35,12.35,7.73,3.98317656305115,0
6,6,36,13.65,8.68,2.19058641975309,0
6,6,37,13.65,8.66,3.29059951940035,0
6,6,38,10.78,6.43,2.77057613205467,0
6,6,39,11.93,7.42,1.05762235449735,0
6,6,40,13.2,8.67,2.52879304783951,0
6,6,41,12.37,8.24,1.27618135361552,0
6,6,42,11.87,7.94,2.64005348544974,0
6,6,43,11.39,7.15,3.89504275683421,0
6,6,44,8.72,5.24,3.07333546737213,0
6,6,45,11.06,6.92,3.7588633234127,0.0298400044312169
6,6,46,9.24,5.61,1.60527508377425,0
6,6,47,9.02,5.55,1.54470899470899,0
6,7,48,8.36,4.91,1.64782891313933,0
6,7,49,8.15,4.56,2.82336744819224,0
6,7,50,7.95,4.48,2.81381583002646,0
